"","M_HBV_unfiltered.logFC","M_HBV_unfiltered.gene_name","M_HBV_unfiltered.adj.P.Val","F_HBV_unfiltered.logFC","F_HBV_unfiltered.gene_name","F_HBV_unfiltered.adj.P.Val","residuals"
"2604",-1.35106957989205,"GPT2",1.21016375739401e-08,-2.67661055308715,"GPT2",2.14479923229912e-08,0.823039664142236
"2641",-1.57175657384676,"CYP2D7",1.3266790586822e-08,-2.47089877229114,"CYP2D7",0.00015927233147359,0.438796673992823
"2666",2.65626911495616,"AL445205.1",2.91330330460062e-08,2.81337034509299,"AL445205.1",0.00804400648069563,0.465439747223987
"2703",-1.19131846937667,"AL603750.1",2.88280572487234e-08,-2.17402854043482,"AL603750.1",9.38404912493343e-06,0.583201108811483
"2715",-1.86353869815373,"APOC4",1.92461763971997e-08,-2.93261670766002,"APOC4",3.01708033785179e-05,0.514114268467166
"2734",-2.34938081770246,"UGT1A2P",3.7635472470917e-08,-2.35720319873944,"UGT1A2P",0.0132159521628145,-0.429223913345103
"2763",-1.82881925310855,"DIO3OS",3.81874989795317e-08,-2.17279463642399,"DIO3OS",0.00463585378996719,-0.0552807193648089
"2776",-1.88314751655881,"ATOH7",4.91443871178024e-08,-2.48405489107997,"ATOH7",0.00135402522734063,0.137865813373478
"2779",-1.87097537255233,"RF00190",5.50489126320639e-08,-2.2236634130923,"RF00190",0.00331730255334044,-0.0569924198696386
"2805",-2.10439890021171,"TBX15",3.44179102643792e-08,-2.46622478690919,"TBX15",0.00218284024445515,-0.097561814530591
"2832",-1.37251832210481,"AL121992.3",6.07340792697576e-08,-2.13406721695934,"AL121992.3",0.000121936227371909,0.370229064694985
"2835",-2.08695354235575,"LINC02565",6.52974193828558e-08,-2.22097937295911,"LINC02565",0.00851360525091723,-0.275104598994799
"2836",4.11452362461748,"XAGE1A",6.94670057082293e-08,2.80283180687445,"XAGE1A",0.120175097891767,1.93207316989699
"2841",2.16629956737689,"AP003396.5",6.97716339440628e-08,2.99771101423632,"AP003396.5",0.00013958286471805,-0.171094190903402
"2849",-3.59277508928997,"SMIM24",5.2172831882596e-08,-4.35720001898367,"SMIM24",0.00873054796514776,-0.082473609568421
"2858",2.42036036454302,"AL365181.2",6.87892902097796e-08,2.42933030713959,"AL365181.2",0.0141650006364765,0.534871073801411
"2865",1.3987427309332,"F2RL3",6.97041133993351e-08,2.22719473776829,"F2RL3",2.46170952165584e-05,-0.326033914732966
"2867",-1.46053333272746,"ANO1",3.94031589371866e-08,-2.10870084126684,"ANO1",0.000247563595385627,0.262045919655424
"2870",-2.31509424360074,"AC079598.1",8.01106856424027e-08,-2.30936445614933,"AC079598.1",0.0122110641556263,-0.432972658225849
"2888",-2.11709051897238,"AP006216.2",8.82183917829122e-08,-2.73937004854131,"AP006216.2",0.00252695607400814,0.106917140018805
"2895",2.02983053443923,"COL1A1",5.11228507768611e-08,2.18859006458983,"COL1A1",0.007244500198602,0.335747443391285
"2908",-1.82778154360471,"AC087667.1",8.33631346393172e-08,-2.41042894562627,"AC087667.1",0.00262673285736816,0.13469374437461
"2914",2.62283261381549,"MSL3P1",8.34809532393037e-08,2.52932350668318,"MSL3P1",0.0240686293960469,0.657841374761717
"2921",1.69963512009122,"GABRE",5.12473289384811e-08,2.16057317950095,"GABRE",0.00190923535384949,0.0278275133799174
"2956",2.00416273676138,"CAMK2N2",1.1244074375117e-07,2.32416895987464,"CAMK2N2",0.00406274211194235,0.202284451896735
"2959",2.78897763532987,"NQO1",8.18677669941205e-08,2.57585325861967,"NQO1",0.0374398071308429,0.786991821141815
"2968",1.5906795098964,"SLAMF8",9.11041945945903e-08,2.02883327019323,"SLAMF8",0.00114006469699384,0.0236148207858664
"2980",2.08901666534018,"MYCN",1.36881740042437e-07,4.02182396080872,"MYCN",3.56948138103591e-06,-1.06262221076659
"3013",2.89273142133546,"MMP12",1.75320320781572e-07,2.84413993180654,"MMP12",0.0188360740638213,0.677437969009004
"3019",-1.95822851021668,"CBLN2",1.85352175967316e-07,-2.66749743257199,"CBLN2",0.00105773887581652,0.208635132722074
"3022",-2.06812316994879,"NPC1L1",9.4839731650367e-08,-2.84610430311053,"NPC1L1",0.00123881136872923,0.240746071916342
"3028",-2.26177986575332,"WNT11",1.4676851340794e-07,-2.32345341620172,"WNT11",0.0160501166464423,-0.368456520869084
"3060",-2.33653806980267,"FNDC5",1.31705532663161e-07,-3.44168460636969,"FNDC5",0.0035435890322235,0.445861319128227
"3073",3.50533361268874,"LINC01419",2.39164453254762e-07,2.82650872756514,"LINC01419",0.0694023942086243,1.30405826454016
"3090",-2.16361799870939,"TPT1P12",2.8698878554616e-07,-3.34173859529228,"TPT1P12",0.000152513172929949,0.539316960210751
"3098",-1.67285338780398,"MRGPRF",2.0825456695366e-07,-2.44258603140724,"MRGPRF",0.00319373017195662,0.315189148581207
"3103",2.77212549585626,"SPP1",1.54209766670226e-07,2.39992124370428,"SPP1",0.0451354549710986,0.910018573633862
"3114",-1.14194361803013,"ACY3",1.77243345516636e-07,-2.37330758731862,"ACY3",5.08328268882872e-06,0.791017459753669
"3124",-1.42427183907403,"APOC4-APOC2",1.72360577391912e-07,-2.03559597040187,"APOC4-APOC2",0.000331377279451286,0.240183663979874
"3134",-1.48597205386218,"TPRG1-AS1",2.73852361173527e-07,-2.04212163618035,"TPRG1-AS1",0.00138736416698429,0.183671833459767
"3139",-2.26239878046666,"MRGPRF-AS1",3.36716195221064e-07,-2.82326408394933,"MRGPRF-AS1",0.00906452645814379,0.028310807227184
"3173",-2.02265084097733,"AL049555.1",4.18891925996476e-07,-2.27924503461426,"AL049555.1",0.0139082328263469,-0.164476411059041
"3200",-1.82421979515368,"MTND6P21",4.38602186050942e-07,-2.77979085283347,"MTND6P21",0.000545868642145706,0.431925376270743
"3210",-2.30783133970503,"LINC00659",4.3286991775594e-07,-2.76282461599442,"LINC00659",0.0131063127564426,-0.0651755744640951
"3230",-3.1211389659582,"IGHV3-11",4.38120025490716e-07,-2.64043711175229,"IGHV3-11",0.0993674101481885,-0.975790268405113
"3248",-1.79633659119621,"CCNG1P1",5.79455660321896e-07,-2.69993519348069,"CCNG1P1",0.000419769320072029,0.396317457519104
"3254",-1.45412875205624,"ADIRF",3.13147730433189e-07,-2.79481278815109,"ADIRF",0.000368554764431733,0.813959962835351
"3267",-1.05011343650074,"CES2",3.46080454001157e-07,-2.06696229080933,"CES2",4.3862337758758e-07,0.639280598324913
"3296",-2.62779609759062,"CXCL6",5.31354652555104e-07,-2.97565979099755,"CXCL6",0.0393294642767228,-0.215920713822198
"3302",-1.61606627774747,"AC006329.2",6.65812429982587e-07,-2.29069494239275,"AC006329.2",0.000454100395923717,0.251211671015495
"3304",2.61466517260963,"CCL20",4.28961014160291e-07,4.55789686780008,"CCL20",9.53898649859068e-05,-0.963191093656753
"3312",-2.9425847434266,"IGKV2D-29",6.73548492447641e-07,-2.19711523276605,"IGKV2D-29",0.121500570659416,-1.14970954676845
"3337",-1.81594431057796,"ADRB1",7.43935836238871e-07,-3.53445086611403,"ADRB1",2.51181423848766e-05,1.04021107797061
"3339",-1.51397573481783,"AC244394.1",7.93873706651108e-07,-2.33349887039381,"AC244394.1",0.000182645308528887,0.387334485009873
"3343",-2.12364087596464,"OR10J6P",5.95038527495869e-07,-2.39915082646036,"OR10J6P",0.0238592045037464,-0.170132522247642
"3348",-1.3878510439271,"RPL17P11",8.36305489427602e-07,-2.27642245406341,"RPL17P11",0.000111527885939258,0.468079226847519
"3373",-2.52299843937336,"SLITRK3",8.30403606430828e-07,-3.59469754679164,"SLITRK3",0.00210706197106019,0.381057491562827
"3380",-1.42623018893112,"RF00017",8.59285074374917e-07,-2.2777092005475,"RF00017",7.83136463482223e-06,0.430723139940809
"3403",-2.65690859608378,"AP000851.2",1.02076650246194e-06,-3.35839112057726,"AP000851.2",0.0102454109220064,0.0592663452603289
"3410",2.72078538927808,"PRAME",1.07827337316488e-06,4.04535538999774,"PRAME",0.000235533640037448,-0.449562703811801
"3425",1.80206979121495,"HIST1H4E",1.04878106865884e-06,2.16598006703346,"HIST1H4E",0.0107589059323712,0.125963311229251
"3429",-1.24819810597388,"AL035413.2",1.08140603405549e-06,-2.04577059457295,"AL035413.2",0.000290711950596836,0.424346971657466
"3473",-1.89376966426986,"CLDN2",6.65304783120273e-07,-2.77654531181986,"CLDN2",0.00308315721893442,0.359795063333516
"3476",-2.78651288089248,"KRT16P3",1.44777075629668e-06,-3.11404108202847,"KRT16P3",0.0185167143497651,-0.264614192568084
"3492",-1.98876864279855,"AC074250.1",1.50770917831316e-06,-3.14245752121953,"AC074250.1",0.000545862750630121,0.555723204761626
"3494",2.46774608996955,"SEZ6L2",1.07827337316488e-06,2.24636329329306,"SEZ6L2",0.0821983052761415,0.72772903278035
"3512",-1.84338061409362,"LRRC37A7P",1.26927501575077e-06,-2.42004945346316,"LRRC37A7P",0.00599306439617208,0.126743685221233
"3519",1.20815688610764,"SEMA3G",1.0493018988025e-06,2.69357971656014,"SEMA3G",1.24589132504747e-07,-0.887430121130322
"3529",1.32771968638517,"B3GNT5",1.01706829635999e-06,2.41943936642943,"B3GNT5",4.23348330144893e-05,-0.549905578995844
"3550",1.36404590064981,"HIST2H4B",1.25629001108119e-06,2.15047470771112,"HIST2H4B",0.000517607316633089,-0.299732678228285
"3552",2.95864144730413,"PEG10",1.08235009369497e-06,2.52451172257627,"PEG10",0.0480225593275819,0.997475930530502
"3559",-2.15494497128632,"APOC1P1",9.81107189765569e-07,-2.04626994370833,"APOC1P1",0.0316163196883509,-0.482002874364343
"3568",1.96727458629164,"APOBEC3B",1.7087320971937e-06,2.72481180999375,"APOBEC3B",0.00167611140673517,-0.153144232401231
"3580",1.71129752054645,"SLC51B",1.70318923734678e-06,2.85670756193806,"SLC51B",0.00011312524113529,-0.513988122105778
"3583",1.61041539516847,"HRCT1",1.78273130823319e-06,2.16800273745478,"HRCT1",0.00352709087967256,-0.0672992565731309
"3609",-1.10426897057862,"RF00017",2.3121763792786e-06,-2.2777092005475,"RF00017",7.83136463482223e-06,0.752684358293309
"3625",-1.17961475551536,"RNU6-863P",2.81328639056467e-06,-2.38254444741748,"RNU6-863P",7.28921259152306e-06,0.760690305434276
"3634",3.54170948922943,"DCAF4L2",2.7090604953845e-06,3.38163958503379,"DCAF4L2",0.0482408202299571,0.899064278546142
"3640",1.24462754656118,"FABP5",1.66228450166932e-06,2.9789929909815,"FABP5",1.71965843309969e-07,-1.07788400648813
"3651",3.11926098880744,"MAGEC2",2.98428646212602e-06,2.78459291688181,"MAGEC2",0.0670218298353719,0.951311793133417
"3656",-1.54141699531036,"LINC01485",1.39998411420912e-06,-2.58103276108832,"LINC01485",0.00207598581326094,0.556700874170806
"3663",-1.27768691854608,"IL27",2.21403540515799e-06,-2.42574927875201,"IL27",9.32270586451284e-05,0.696969161105545
"3682",2.19629828151496,"MMP9",2.36386695393126e-06,3.96196308559184,"MMP9",5.96799161525961e-05,-0.907746795922143
"3688",1.53341050608003,"AC100803.3",2.91904385307275e-06,2.05975709362636,"AC100803.3",0.00635947299507799,-0.0582408971612321
"3694",-2.06756056861371,"CRYAA2",2.3555047704043e-06,-3.1968044563011,"CRYAA2",0.00328864114150243,0.520141089648603
"3743",-2.27307042320314,"CRYAA",2.92211367668352e-06,-3.50420049258987,"CRYAA",0.00394699581049533,0.559033693425757
"3747",1.61204105836173,"INAVA",2.77510499907626e-06,2.21166977403394,"INAVA",0.00567197789498257,-0.100392099247346
"3759",-2.15910300470216,"HPGD",2.01827383221039e-06,-2.66888060849615,"HPGD",0.0150816569675969,0.00886036483131343
"3794",-1.54952982705197,"CYP4A27P",5.0982517261748e-06,-2.00931858407186,"CYP4A27P",0.00447046514550377,0.0940332211217755
"3806",-3.53715836731529,"CHRNA4",3.39135270134345e-06,-4.96667899848645,"CHRNA4",0.00731185927114321,0.457723729357689
"3829",-2.05743670892003,"MUC3A",2.55192838051742e-06,-3.2604528959684,"MUC3A",0.00077869906773063,0.580870140332033
"3864",-1.44832762595809,"AP001065.1",4.49378527324687e-06,-2.77158408640349,"AP001065.1",0.000353738101034046,0.801292562532451
"3867",-2.51314431546572,"IGLV3-27",6.01159909277395e-06,-2.05421074481183,"IGLV3-27",0.129150416400285,-0.833888697606627
"3871",2.00560187337349,"TRIM50",5.70266003918658e-06,2.11174604279526,"TRIM50",0.0254097251419005,0.372615431664659
"3915",-1.30413213694366,"RF00322",8.07498308519816e-06,-2.03615704806274,"RF00322",0.00136026591163481,0.360769464118881
"3918",-2.97793070707986,"AC007423.1",7.30052535723983e-06,-4.79205319865587,"AC007423.1",0.00357297392704987,0.878111034694294
"3947",-1.40927280843933,"PRG2",6.93257634247255e-06,-2.48211361812905,"PRG2",0.00125471569383672,0.610197066712951
"3951",2.65682029530051,"MEP1A",7.87428018608144e-06,6.27922473049173,"MEP1A",2.21606471993041e-09,-2.28961822848572
"3966",2.82660536284255,"PPP4R3C",9.06304337711729e-06,3.15724149804189,"PPP4R3C",0.0219007894214161,0.362373136190256
"3976",-2.89296613808438,"PZP",6.45453087778208e-06,-5.09761109848349,"PZP",0.000728894497876851,1.20601660837159
"4010",1.97607988694389,"HTR1D",1.06041620876638e-05,2.98113629536241,"HTR1D",0.000970483399947352,-0.348135750732032
"4016",-2.29038828140941,"IGLV2-18",1.02980282709761e-05,-2.17113681505707,"IGLV2-18",0.0873039325944903,-0.518167837588036
"4084",2.43484579863721,"DKK1",1.23758238189104e-05,4.70512296552052,"DKK1",3.2969816074437e-05,-1.26006604405434
"4106",-1.9248629844381,"SLC3A1",1.00123973436391e-05,-2.68835767446437,"SLC3A1",0.00189033185026263,0.258586085112433
"4115",2.17993608459255,"VCX",1.53945763041296e-05,2.47475170183132,"VCX",0.0271898693149328,0.25833344424786
"4131",1.80350820796785,"PDIA2",1.57102748898677e-05,2.05004948046374,"PDIA2",0.0307817899079832,0.219575071202826
"4148",1.29123688370428,"LINC01451",1.354353725559e-05,2.85783162295677,"LINC01451",1.09024753350397e-07,-0.934942470134479
"4162",-2.6793720233867,"IGKV1D-13",1.72529354497591e-05,-2.27525002469074,"IGKV1D-13",0.141045125078899,-0.824373920197589
"4189",-1.42262097438123,"RF00017",1.9806016162933e-05,-2.2777092005475,"RF00017",7.83136463482223e-06,0.434332354490699
"4190",-2.04996839107753,"IGKV3-7",1.92939950506628e-05,-2.02788401551551,"IGKV3-7",0.0871701971156471,-0.391644459386075
"4233",2.53152950122755,"S100P",1.82121200526123e-05,3.74151485284752,"S100P",0.00313094030928952,-0.397243016824085
"4266",2.96298978064176,"SSX1",2.54974504298487e-05,2.49186372912394,"SSX1",0.136619685958301,1.02778181997985
"4280",-1.8268774743895,"UGT3A1",1.24962402489078e-05,-2.26173374295856,"UGT3A1",0.0170724724283139,0.0173741906763268
"4288",-2.89745278622839,"IGKV1-9",2.37396137512707e-05,-2.01014093699669,"IGKV1-9",0.237666417181204,-1.25323590699391
"4382",-2.53623502657239,"LINC01554",2.03755552528087e-05,-2.87077218863289,"LINC01554",0.127333187856349,-0.207753001350785
"4383",2.03094419882709,"COMP",3.21462100593528e-05,2.70801335294056,"COMP",0.0133623544375659,-0.076118610952548
"4410",1.5709513347491,"IL17D",3.51379510530619e-05,2.05826422957178,"IL17D",0.00915262853175684,-0.0195131317660048
"4428",1.92229292867612,"CKMT1B",4.43543711947744e-05,2.7228117322903,"CKMT1B",0.00567197789498257,-0.196535681133289
"4455",-1.64587702865709,"BICDL2",4.01940538953918e-05,-2.64146805642047,"BICDL2",0.0104325008416945,0.500291345734987
"4457",-1.0054440509369,"RF00004",4.6532193932229e-05,-2.29928650343722,"RF00004",1.54433736884873e-05,0.868664820780786
"4486",1.6263806861504,"AC119751.3",5.13517755597593e-05,2.04160686285676,"AC119751.3",0.0155219353892182,0.0491600513522409
"4492",-1.02471045330376,"NOXO1",4.78637856240812e-05,-2.55518422583501,"NOXO1",1.37787836333594e-05,1.05285592944597
"4510",-1.6512726863543,"ASS1P2",5.50056822116728e-05,-3.16530938963878,"ASS1P2",0.000190907966334071,0.911388077394137
"4512",3.25517320621172,"MYH4",4.91735549362559e-05,4.0560121257278,"MYH4",0.0239809654432735,0.0763522243948576
"4516",1.64715406253073,"AL627230.4",5.73687752991337e-05,3.27704436709856,"AL627230.4",6.92651504080799e-05,-0.912330256732525
"4540",-1.28896861676461,"RF00017",6.12953513472316e-05,-2.2777092005475,"RF00017",7.83136463482223e-06,0.567984712107319
"4579",-1.33883484669059,"AC020937.1",6.33434663000954e-05,-2.14457757917659,"AC020937.1",0.00325706144615774,0.412269051127473
"4601",-1.71330205159118,"TMEM125",6.55103740406013e-05,-2.37851588165864,"TMEM125",0.0271092195056081,0.223800003272109
"4636",-1.25853780242812,"RF00019",8.18868929062185e-05,-2.12675954056414,"RF00019",0.00205596459034077,0.478399444145089
"4649",1.44246353422757,"GPX2",3.85844889423035e-05,2.04620922111022,"GPX2",0.00814112355997612,-0.138416313893602
"4665",-2.02977119364403,"EPO",7.28437032798894e-05,-3.48839051013952,"EPO",0.00680151799381792,0.789762824084931
"4709",-0.89006082276863,"RF00017",7.92325090924394e-05,-2.2777092005475,"RF00017",7.83136463482223e-06,0.966892506103299
"4736",-1.20586949133782,"RF00019",0.000109186006467492,-2.12675954056414,"RF00019",0.00205596459034077,0.531067755235389
"4764",-1.03436001631379,"RF00017",0.000114244595285139,-2.2777092005475,"RF00017",7.83136463482223e-06,0.822593312558139
"4791",-2.78506975856401,"IGHV3-33",9.43387850296407e-05,-2.15394613664753,"IGHV3-33",0.236452080353207,-1.02651716848273
"4804",2.00619825272261,"LINC01287",0.000106396544694384,2.49963638956336,"LINC01287",0.0326849460696023,0.0648104553185687
"4808",-2.06968752126747,"GCK",0.000114734724100394,-2.54186421628821,"GCK",0.0354985699581344,-0.00271152581748262
"4838",-2.04860024458282,"FGF23",0.000124674292073445,-2.10967733670134,"FGF23",0.0892096332750117,-0.325244606506559
"4883",-1.2626380295017,"MAB21L2",0.000131210179401472,-2.35168657471175,"MAB21L2",0.00394567279711601,0.653132752996282
"4899",-1.92920882758158,"SDS",7.62408725382971e-05,-2.65004053014196,"SDS",0.00980193856217002,0.223775293939542
"4912",1.40390566829365,"FBXL16",0.000147602742533803,2.05177589265028,"FBXL16",0.0146002297266069,-0.181400093140314
"4928",1.6089898444537,"CD24",7.82486549935389e-05,3.35752682089865,"CD24",0.000490237585827644,-1.0144839452061
"4932",-1.25549568739987,"IGSF9",9.15133233659697e-05,-2.3442746914976,"IGSF9",0.00465622168119867,0.654382102785867
"4939",-1.45913572546928,"UBXN10",0.00010376604760349,-2.69343429369469,"UBXN10",0.00869111359984845,0.728349629763596
"4943",2.34251259005574,"COL2A1",0.00018188312617315,3.96174941955562,"COL2A1",0.00124477927442636,-0.761362607167056
"4949",-0.932987952546706,"RF00004",0.00019486106453597,-2.29928650343722,"RF00004",1.54433736884873e-05,0.94112091917098
"4974",-2.72092702645556,"IGHV7-4-1",0.000170490805494108,-2.66081640128772,"IGHV7-4-1",0.134981953015034,-0.559375294789356
"5008",1.29795298190046,"NPB",0.000216445447635609,2.39202056173057,"NPB",0.000958735257321873,-0.557872317043838
"5036",-1.39012192553834,"SERPINE1",0.000106396544694384,-2.11239735888737,"SERPINE1",0.00548180701354789,0.335396330238213
"5053",-1.67679896967231,"NEU4",0.000136155093301677,-3.16835779895381,"NEU4",0.00333857495954116,0.888285503697422
"5088",-0.891112399946501,"ZNF334",0.000168887042734924,-2.67292121739884,"ZNF334",9.28972856877409e-06,1.28006355085847
"5119",-1.31263826199013,"CFHR5",0.000122100046258713,-2.3731926759337,"CFHR5",0.0015340386263481,0.620231452790724
"5129",-1.28904171380862,"SLC51A",0.000122710992339538,-2.00384899492711,"SLC51A",0.00896056108849919,0.350172608697185
"5186",1.60307932748326,"MAGED4B",0.000244673129396781,3.42031009560324,"MAGED4B",6.46890400169323e-05,-1.07031178338654
"5197",-1.59879950702046,"KRT7",0.000161719803634973,-2.77593317639563,"KRT7",0.0585236185549305,0.65427852789702
"5198",1.43749339254234,"MCCD1",0.00033986015155702,3.97693766028249,"MCCD1",1.68683079237609e-07,-1.67845757318003
"5223",-1.27474348152742,"TRIM29",0.00029683989096067,-2.00096712676384,"TRIM29",0.0165465168871204,0.362179543822133
"5229",1.48244808924268,"KRT17",0.000319817336226629,2.45237107121066,"KRT17",0.0119461434726485,-0.421360303623993
"5231",-1.16199074432795,"AC004022.2",0.000372417340031769,-2.47310701787298,"AC004022.2",0.000365218823155749,0.850318221169527
"5254",1.33125493939882,"CCDC80",0.000177386897826788,2.01706635276863,"CCDC80",0.0114538933904594,-0.226454184881765
"5326",2.25678141846746,"FDCSP",0.000432730600494597,2.21949688434249,"FDCSP",0.150000206030852,0.538125132465411
"5349",1.08012816629961,"VN1R81P",0.000472642391356538,2.21101819247055,"VN1R81P",0.000877674227907114,-0.631786936041605
"5374",1.08404445486493,"TNFRSF18",0.000417464337557859,2.14413670980416,"TNFRSF18",0.00252695607400814,-0.574694949506282
"5394",-1.69011974809841,"AC011611.3",0.000509388897736743,-2.90512261804717,"AC011611.3",0.00855503856061667,0.665673395041811
"5409",-0.878074467052755,"RF00017",0.000553675575251138,-2.2777092005475,"RF00017",7.83136463482223e-06,0.978878861819174
"5412",1.92929363413921,"DUOXA2",0.0005580926661024,2.94559212166045,"DUOXA2",0.0129204030170578,-0.366661771107407
"5430",-1.03502793535448,"AC087468.1",0.000609206583971189,-2.05343938153232,"AC087468.1",0.00138386152759503,0.643614391962282
"5436",1.91733870205521,"AFP",0.000303786537280277,3.18433728307046,"AFP",0.00316561503160968,-0.568436666637257
"5459",-0.857820249488689,"RF00017",0.000589300695466131,-2.2777092005475,"RF00017",7.83136463482223e-06,0.99913307938324
"5463",1.46656736608493,"DQX1",0.000589300695466131,4.35839482185255,"DQX1",2.84330563368367e-08,-1.95267009992817
"5468",-2.17743197823268,"CPS1-IT1",0.00051149480526812,-2.16447035336619,"CPS1-IT1",0.103301609262526,-0.410511861785493
"5512",1.66192790502792,"OSR2",0.000685183573385258,2.1033064569487,"OSR2",0.0495386697781952,0.0356515548134285
"5547",1.35162324037483,"ANKRD65",0.000567186366240241,2.30088850700199,"ANKRD65",0.00385409298802151,-0.431745372137963
"5576",-0.937090396000726,"RNU6-944P",0.00088054564164824,-2.31517690042989,"RNU6-944P",0.000142019968906293,0.94965251009267
"5580",-0.84715852767809,"AC109809.1",0.000759754007619021,-2.05822435115744,"AC109809.1",0.000300441875339083,0.835288202433541
"5586",-1.3410112380988,"LINC02348",0.000835594170443418,-2.61487194902993,"LINC02348",0.00436983626799825,0.784011274727504
"5631",1.03807644501454,"RPSAP58",0.000900878482027778,2.21243149269192,"RPSAP58",0.000714121114010735,-0.674962334953372
"5657",-1.48265885220137,"RF00017",0.00105284691958517,-2.2777092005475,"RF00017",7.83136463482223e-06,0.374294476670559
"5692",1.24524128126628,"AC010247.2",0.000989779754206086,2.03769866030189,"AC010247.2",0.0141936482866534,-0.328872045045612
"5714",1.29155619172138,"FABP5P7",0.000841063580340338,2.86699751047721,"FABP5P7",0.000398705716769328,-0.941910716863214
"5778",1.60557202259077,"SMIM32",0.00128900698307194,3.5892961410709,"SMIM32",0.000242456153241294,-1.20217542364552
"5792",-0.971458869574007,"RF00017",0.00132038599306271,-2.2777092005475,"RF00017",7.83136463482223e-06,0.885494459297922
"5798",-1.63500173907855,"MT1B",0.00147446458115432,-2.05825145939323,"MT1B",0.0861108793511584,0.0474665440743922
"5816",-0.944878121619754,"RF00019",0.00151498262953366,-2.12675954056414,"RF00019",0.00205596459034077,0.792059124953455
"5877",1.21672756517114,"CR381653.2",0.00136064904439132,2.64190193941015,"CR381653.2",0.000269266823728659,-0.837771808241533
"5905",-1.96535113971537,"CEACAM6",0.00176727721957405,-2.38987651372557,"CEACAM6",0.107232299331053,-0.01921654676448
"5948",0.839634584629455,"AC069499.1",0.00197433054229806,2.20708356403764,"AC069499.1",6.14963238956381e-05,-0.869152198708782
"5954",-2.13075760558267,"SERTM2",0.00170852085454359,-5.97927600982507,"SERTM2",0.000124597580442424,2.66921359338872
"5963",-2.16805974194577,"APOA4",0.00140172495739611,-3.55526738845852,"APOA4",0.0278956696045204,0.704646312958362
"5990",-0.862894592892532,"RF00017",0.00176762249691876,-2.2777092005475,"RF00017",7.83136463482223e-06,0.994058735979397
"5996",-0.739094926066524,"RF00017",0.00214547613258131,-2.2777092005475,"RF00017",7.83136463482223e-06,1.1178584028054
"6089",-1.38008389544606,"COX6A2",0.00230949544354576,-5.08633223314034,"COX6A2",1.50386532743128e-05,2.7099313234818
"6092",-1.01589602581238,"RF00322",0.00284300262150949,-2.03615704806274,"RF00322",0.00136026591163481,0.649005575250161
"6113",1.39536916648703,"CHIT1",0.00244203307150739,3.08089095414229,"CHIT1",0.00080030985090239,-1.00815876204882
"6117",-0.819816427003571,"RF00017",0.00279967836863821,-2.2777092005475,"RF00017",7.83136463482223e-06,1.03713690186836
"6130",0.941053678703476,"AC130324.3",0.00261756156579188,2.15535433529537,"AC130324.3",0.00098415773378005,-0.726604563009256
"6144",1.48937484310495,"CBLN1",0.00268991364892475,3.71520365371158,"CBLN1",7.48658642765984e-05,-1.41847833639882
"6224",1.03715100830491,"PCDHB2",0.00318151789307745,2.021308168526,"PCDHB2",0.00758779265809395,-0.523930671495764
"6256",-1.1406254226904,"LAMA5-AS1",0.00302819127254278,-2.60783270928962,"LAMA5-AS1",0.00725752285697133,0.978800376793942
"6304",-0.7187954214407,"PCOLCE",0.00168589708058691,-2.01650308125885,"PCOLCE",7.37836281871393e-05,0.930479830429057
"6418",0.690314725282709,"ZNF165",0.00356287870050052,2.20478476903708,"ZNF165",4.46041891605415e-06,-1.01664434694968
"6545",0.950447092184445,"LINC00328-2P",0.00685167468680072,2.25284485714972,"LINC00328-2P",0.00144170771744306,-0.794723285001176
"6585",-1.22404593474688,"AL137798.1",0.00696046194243445,-2.13913951241594,"AL137798.1",0.0525521474244547,0.522734300017129
"6596",0.85253941402315,"RF00017",0.00750625282778799,-2.2777092005475,"RF00017",7.83136463482223e-06,2.70949274289508
"6602",-0.945668027003222,"MTND5P1",0.00665138902548951,-2.55671666053327,"MTND5P1",0.000381718353778867,1.13311675404488
"6621",-0.956053171715537,"RF00019",0.00753202275794736,-2.12675954056414,"RF00019",0.00205596459034077,0.780884074857672
"6668",1.257845303239,"AC018553.1",0.0082103438844567,2.08917926556313,"AC018553.1",0.0370934423999846,-0.357198890744286
"6678",0.85353715229114,"AC024267.6",0.00768759381275533,2.08102615507708,"AC024267.6",0.000968179476752538,-0.755024719180177
"6682",-0.996322974379035,"AC138430.2",0.00859071734865393,-3.13567879149739,"AC138430.2",0.000137763205898132,1.54277928446459
"6699",-0.90754410893267,"NLRP6",0.00670206707580821,-2.9553551978842,"NLRP6",0.000154778198271296,1.48818762987224
"6719",-0.670968369850128,"RF00004",0.0093973471364689,-2.29928650343722,"RF00004",1.54433736884873e-05,1.20314050186756
"6914",0.9310489253653,"SPHK1",0.00697852124056267,2.8284483777056,"SPHK1",5.26076086147381e-05,-1.27176858730961
"6960",1.10390634572608,"TGFB2-OT1",0.0114607695825869,2.30954580659064,"TGFB2-OT1",0.0185724539052724,-0.686345456719242
"6982",-1.09014090194009,"CA9",0.0120534078464133,-2.55592652076894,"CA9",0.0189073496849872,0.988015659879209
"6998",-0.820936593836011,"FAM95C",0.00988705901170086,-2.4618667695648,"FAM95C",0.00290532348842372,1.18243554751651
"7026",0.977821193981827,"AC133644.2",0.0135437069264256,2.81758823312603,"AC133644.2",0.00121258918962356,-1.21636170496967
"7111",-0.653293271218142,"RF00019",0.0179129357630994,-2.12675954056414,"RF00019",0.00205596459034077,1.08364397535507
